avg_rtt,max_rtt,std_rtt,moving_avg,rtt_change_rate,is_anomaly
2.83,3.97,0.72,2.83,63.89,0
2.67,3.97,0.77,2.67,51.41,0
2.85,3.97,0.78,2.85,116.28,0
2.83,3.97,0.78,2.83,23.12,0
2.82,3.97,0.77,2.82,20.63,0
2.71,3.72,0.67,2.71,15.94,0
2.86,4.13,0.79,2.86,42.41,0
2.9,4.13,0.75,2.9,46.73,0
2.84,4.13,0.81,2.84,19.55,0
2.9,4.13,0.78,2.9,51.41,0
2.97,4.27,0.87,2.97,59.33,0
3.13,4.27,0.76,3.13,22.25,0
3.12,4.27,0.76,3.12,10.54,0
3.14,4.27,0.76,3.14,18.8,0
3.21,4.27,0.81,3.21,39.26,0
3.24,4.27,0.81,3.24,22.41,0
3.05,4.27,0.8,3.05,30.12,0
3.19,4.27,0.75,3.19,58.67,0
3.29,4.27,0.61,3.29,22.41,0
3.44,4.27,0.63,3.44,51.26,0
3.42,4.19,0.6,3.42,3.82,0
3.37,4.19,0.62,3.37,28.78,0
3.25,4.19,0.67,3.25,14.98,0
3.31,4.19,0.67,3.31,46.72,0
3.17,4.19,0.62,3.17,22.63,0
3.12,4.19,0.64,3.12,1.81,0
3.16,4.19,0.59,3.16,1.47,0
3.09,4.19,0.58,3.09,7.84,0
3.02,4.19,0.65,3.02,29.07,0
2.83,4.03,0.56,2.83,8.78,0
2.66,3.58,0.41,2.66,6.73,0
2.59,3.58,0.43,2.59,10.5,0
2.58,3.58,0.43,2.58,10.33,0
2.5,2.89,0.29,2.5,20.43,0
2.5,2.89,0.29,2.5,2.83,0
2.51,2.89,0.31,2.51,4.0,0
2.45,2.89,0.33,2.45,28.67,0
2.43,2.86,0.31,2.43,31.37,0
2.51,2.89,0.31,2.51,7.84,0
2.57,2.89,0.3,2.57,4.5,0
2.53,2.89,0.34,2.53,27.17,0
2.59,2.89,0.32,2.59,34.83,0
2.81,4.59,0.67,2.81,69.37,0
2.77,4.59,0.68,2.77,47.49,0
2.81,4.59,0.69,2.81,31.54,0
2.99,4.63,0.88,2.99,46.06,0
3.05,4.63,0.83,3.05,43.41,0
3.05,4.63,0.83,3.05,3.82,0
2.98,4.63,0.87,2.98,18.75,0
2.87,4.63,0.96,2.87,28.05,0
2.98,4.63,0.92,2.98,99.37,0
2.87,4.63,1.01,2.87,48.9,0
2.64,4.63,0.84,2.64,42.59,0
2.62,4.63,0.85,2.62,4.33,0
2.6,4.63,0.83,2.6,33.94,0
2.47,3.28,0.56,2.47,10.81,0
2.52,3.28,0.59,2.52,5.79,0
2.54,3.28,0.6,2.54,3.88,0
2.71,3.93,0.72,2.71,32.32,0
2.97,4.14,0.73,2.97,5.34,0
2.79,4.14,0.86,2.79,66.67,0
2.85,4.14,0.8,2.85,61.59,0
2.78,4.14,0.87,2.78,27.8,0
2.82,4.14,0.85,2.82,63.35,0
2.72,4.14,0.89,2.72,27.0,0
2.69,4.14,0.87,2.69,55.21,0
2.58,4.14,0.88,2.58,31.88,0
2.46,4.14,0.91,2.46,15.27,0
2.37,4.14,0.8,2.37,78.49,0
2.21,3.07,0.55,2.21,16.94,0
2.35,3.07,0.49,2.35,6.27,0
2.37,3.07,0.49,2.37,7.01,0
2.43,3.07,0.43,2.43,13.89,0
2.48,3.15,0.48,2.48,45.16,0
2.65,3.57,0.54,2.65,13.33,0
2.62,3.57,0.53,2.62,25.49,0
2.66,3.57,0.49,2.66,8.65,0
2.7,3.57,0.43,2.7,11.52,0
2.63,3.57,0.41,2.63,12.09,0
2.71,3.57,0.46,2.71,38.17,0
2.56,3.57,0.65,2.56,64.26,0
2.58,3.57,0.65,2.58,129.41,0
2.71,3.57,0.69,2.71,27.47,0
2.61,3.57,0.69,2.61,39.08,0
2.45,3.48,0.63,2.45,6.13,0
2.5,3.48,0.66,2.5,57.79,0
2.5,3.48,0.66,2.5,23.25,0
2.46,3.48,0.69,2.46,24.9,0
2.46,3.48,0.69,2.46,33.15,0
2.44,3.48,0.66,2.44,27.8,0
2.63,3.48,0.53,2.63,0.32,0
2.52,3.48,0.6,2.52,45.95,0
2.5,3.3,0.58,2.5,97.6,0
22.29,200.0,59.24,22.29,5960.61,1
48.69,266.0,93.33,48.69,33.0,1
66.38,266.0,99.57,66.38,32.33,1
94.84,287.0,116.46,94.84,59.44,1
118.76,287.0,119.42,118.76,16.03,1
137.11,287.0,114.12,137.11,22.82,1
168.81,320.0,116.48,168.81,72.04,1
192.2,320.0,103.63,192.2,25.94,1
218.63,320.0,83.39,218.63,12.24,1
239.5,320.0,43.44,239.5,20.3,1
240.0,320.0,43.01,240.0,3.3,1
235.7,320.0,42.34,235.7,8.78,1
245.8,320.0,39.82,245.8,26.01,1
239.5,320.0,37.73,239.5,20.28,1
231.8,320.0,43.98,231.8,26.79,1
237.5,320.0,41.28,237.5,48.17,1
237.9,324.0,42.09,237.9,33.33,1
236.8,324.0,42.24,236.8,30.25,1
225.5,324.0,47.68,225.5,32.3,1
228.3,324.0,47.63,228.3,56.86,1
233.0,324.0,47.42,233.0,5.0,1
231.0,324.0,48.21,231.0,19.44,1
235.0,324.0,53.56,235.0,58.13,1
234.1,324.0,53.81,234.1,33.02,1
241.7,324.0,48.48,241.7,11.63,1
238.5,324.0,49.33,238.5,12.08,1
235.8,321.0,45.14,235.8,40.76,1
235.1,321.0,45.34,235.1,26.26,1
249.8,321.0,39.84,249.8,36.99,1
253.1,321.0,40.25,253.1,9.0,1
254.1,321.0,40.34,254.1,4.03,1
260.7,321.0,36.67,260.7,2.67,1
250.1,300.0,32.83,250.1,20.07,1
254.0,300.0,30.67,254.0,18.14,1
251.6,300.0,32.55,251.6,14.96,1
254.9,300.0,29.83,254.9,12.96,1
255.0,300.0,29.97,255.0,22.13,1
255.4,300.0,29.51,255.4,25.17,1
246.1,298.0,28.63,246.1,7.17,1
248.0,298.0,30.89,248.0,41.06,1
238.1,298.0,39.49,238.1,44.18,1
235.5,298.0,38.2,235.5,49.08,1
240.7,298.0,38.6,240.7,9.88,1
242.1,298.0,39.3,242.1,0.37,1
236.7,298.0,45.7,236.7,39.55,1
240.6,298.0,47.78,240.6,74.69,1
236.2,292.0,44.18,236.2,10.25,1
233.3,292.0,45.87,233.3,23.62,1
236.0,292.0,45.03,236.0,20.62,1
234.3,283.0,43.16,234.3,17.52,1
236.0,283.0,40.58,236.0,34.55,1
234.6,283.0,40.56,234.6,27.22,1
222.5,283.0,46.67,222.5,36.24,1
221.8,283.0,46.03,221.8,78.77,1
232.9,283.0,43.59,232.9,4.6,1
221.0,275.0,44.53,221.0,39.93,1
217.0,275.0,43.16,217.0,30.49,1
221.7,275.0,42.96,221.7,12.62,1
227.4,291.0,47.73,227.4,20.75,1
227.7,291.0,48.03,227.7,4.47,1
245.9,362.0,59.6,245.9,30.22,1
256.0,362.0,64.26,256.0,8.84,1
257.3,362.0,62.11,257.3,51.82,1
251.0,362.0,64.56,251.0,24.53,1
257.3,362.0,69.3,257.3,69.7,1
268.0,362.0,61.94,268.0,19.35,1
267.7,362.0,62.21,267.7,22.14,1
259.2,362.0,70.53,259.2,26.07,1
246.3,362.0,75.18,246.3,3.85,1
242.6,362.0,74.43,242.6,48.77,1
230.7,336.0,63.03,230.7,0.83,1
221.8,336.0,54.02,221.8,0.82,1
224.1,336.0,51.74,224.1,24.48,1
222.5,336.0,52.76,222.5,0.0,1
207.3,271.0,37.58,207.3,1.1,1
213.2,330.0,49.77,213.2,79.35,1
213.1,330.0,49.78,213.1,36.36,1
223.6,330.0,47.66,223.6,24.29,1
225.0,330.0,46.0,225.0,32.57,1
222.7,330.0,45.72,222.7,23.86,1
224.5,330.0,46.82,224.5,19.72,1
224.0,330.0,46.67,224.0,9.58,1
232.2,330.0,45.77,232.2,11.86,1
243.4,330.0,45.82,243.4,11.36,1
250.3,330.0,41.33,250.3,13.95,1
230.0,294.0,46.7,230.0,49.8,1
234.6,294.0,46.77,234.6,101.57,1
208.83,294.0,82.48,208.83,98.71,0
191.5,294.0,103.17,191.5,17.34,0
170.02,294.0,116.87,170.02,15.02,0
144.19,294.0,122.32,144.19,12.74,0
120.84,294.0,124.83,120.84,8.76,0
94.74,294.0,119.33,94.74,20.8,0
65.57,256.0,101.36,65.57,23.51,0
40.43,256.0,80.86,40.43,34.2,0
27.94,256.0,76.02,27.94,40.79,0
2.59,3.3,0.5,2.59,16.82,0
2.62,3.59,0.54,2.62,43.6,0
2.68,3.59,0.59,2.68,6.13,0
2.72,3.59,0.62,2.72,3.26,0
2.64,3.59,0.66,2.64,42.24,0
2.65,3.59,0.66,2.65,25.37,0
2.63,3.59,0.65,2.63,12.3,0
2.62,3.59,0.65,2.62,19.79,0
2.74,3.59,0.54,2.74,16.3,0
2.77,3.59,0.51,2.77,6.44,0
2.93,4.1,0.64,2.93,65.99,0
2.84,4.1,0.6,2.84,34.39,0
2.74,4.1,0.58,2.74,10.41,0
2.67,4.1,0.53,2.67,15.77,0
2.73,4.1,0.48,2.73,6.09,0
2.77,4.1,0.48,2.77,9.16,0
2.83,4.1,0.53,2.83,22.03,0
2.84,4.1,0.52,2.84,32.95,0
3.0,4.24,0.66,3.0,81.2,0
3.04,4.24,0.64,3.04,33.49,0
2.84,4.24,0.58,2.84,24.11,0
2.85,4.24,0.58,2.85,29.44,0
2.77,4.24,0.68,2.77,40.79,0
2.73,4.24,0.69,2.73,44.51,0
2.74,4.24,0.69,2.74,17.3,0
2.64,4.24,0.74,2.64,35.97,0
2.47,4.24,0.72,2.47,4.49,0
2.59,4.24,0.78,2.59,90.32,0
2.42,3.54,0.56,2.42,30.23,0
2.34,3.54,0.55,2.34,18.22,0
2.35,3.54,0.55,2.35,13.37,0
2.29,3.54,0.53,2.29,7.42,0
2.39,3.54,0.49,2.39,27.36,0
2.45,3.54,0.52,2.45,9.26,0
2.43,3.54,0.51,2.43,13.56,0
2.46,3.54,0.48,2.46,16.86,0
2.5,3.54,0.44,2.5,5.19,0
2.39,2.95,0.28,2.39,11.21,0
2.41,2.95,0.28,2.41,4.44,0
2.44,2.95,0.25,2.44,8.49,0
2.44,2.95,0.25,2.44,3.38,0
2.63,4.04,0.52,2.63,76.42,0
2.57,4.04,0.54,2.57,47.77,0
2.51,4.04,0.53,2.51,10.9,0
2.49,4.04,0.53,2.49,0.0,0
2.49,4.04,0.54,2.49,10.68,0
2.5,4.04,0.53,2.5,12.92,0
2.56,4.04,0.56,2.56,29.66,0
2.48,4.04,0.61,2.48,42.48,0
2.87,6.3,1.29,2.87,257.95,0
2.84,6.3,1.31,2.84,68.89,0
2.72,6.3,1.25,2.72,47.45,0
2.76,6.3,1.24,2.76,12.11,0
2.8,6.3,1.23,2.8,5.91,0
2.89,6.3,1.22,2.89,20.45,0
2.95,6.3,1.2,2.95,17.9,0
3.1,6.3,1.21,3.1,45.11,0
3.16,6.3,1.22,3.16,5.18,0
3.36,6.3,1.14,3.36,4.1,0
2.94,3.86,0.65,2.94,44.62,0
3.11,3.86,0.58,3.11,71.09,0
3.04,3.86,0.64,3.04,37.95,0
3.17,3.86,0.65,3.17,68.75,0
3.13,3.86,0.68,3.13,37.83,0
3.14,3.86,0.68,3.14,40.0,0
3.06,3.86,0.76,3.06,41.95,0
3.11,4.31,0.82,3.11,125.65,0
3.22,4.76,0.95,3.22,10.44,0
3.07,4.76,0.96,3.07,50.84,0
3.13,4.76,0.92,3.13,16.24,0
2.93,4.76,1.01,2.93,42.65,0
3.04,4.76,0.99,3.04,118.59,0
2.98,4.76,0.96,2.98,8.21,0
3.02,4.76,0.94,3.02,10.54,0
3.11,4.76,1.0,3.11,47.5,0
3.14,4.76,0.96,3.14,45.52,0
3.02,4.76,0.88,3.02,38.22,0
2.77,4.13,0.69,2.77,28.62,0
2.72,4.13,0.72,2.72,13.51,0
2.64,4.13,0.77,2.64,2.08,0
2.8,4.13,0.69,2.8,65.43,0
2.66,4.13,0.68,2.66,33.44,0
2.51,4.13,0.73,2.51,20.77,0
2.51,4.13,0.73,2.51,70.73,0
2.42,3.21,0.55,2.42,14.64,0
2.47,3.21,0.56,2.47,14.95,0
2.35,3.21,0.53,2.35,29.3,0
2.32,3.21,0.55,2.32,3.11,0
2.34,3.21,0.54,2.34,15.51,0
2.42,3.21,0.52,2.42,24.54,0
2.43,3.21,0.53,2.43,18.22,0
2.55,3.3,0.58,2.55,3.77,0
2.63,3.3,0.5,2.63,26.36,0
2.57,3.3,0.51,2.57,8.64,0
2.47,3.3,0.47,2.47,0.45,0
2.44,3.3,0.46,2.44,10.86,0
2.57,3.3,0.48,2.57,31.84,0
2.61,3.3,0.43,2.61,29.72,0
2.7,3.3,0.42,2.7,31.28,0
2.6,3.3,0.52,2.6,43.62,0
2.46,3.3,0.53,2.46,5.95,0
2.49,3.67,0.6,2.49,106.18,0
2.65,4.05,0.76,2.65,10.35,0
2.72,4.05,0.74,2.72,29.14,0
2.68,4.05,0.78,2.68,35.89,0
2.79,4.05,0.81,2.79,89.67,0
2.7,4.05,0.8,2.7,33.52,0
2.68,4.05,0.82,2.68,10.78,0
2.65,4.05,0.81,2.65,33.33,0
2.65,4.05,0.81,2.65,38.77,0
2.8,4.05,0.77,2.8,92.31,0
2.65,4.05,0.73,2.65,33.54,0
2.51,3.49,0.57,2.51,22.69,0
2.36,3.49,0.64,2.36,48.68,0
2.44,3.49,0.63,2.44,97.06,0
2.4,3.25,0.56,2.4,13.06,0
2.42,3.25,0.56,2.42,16.17,0
2.55,3.38,0.62,2.55,33.07,0
2.54,3.38,0.61,2.54,22.19,0
2.61,3.38,0.55,2.61,8.75,0
2.58,3.38,0.52,2.58,24.17,0
2.58,3.38,0.53,2.58,29.19,0
2.6,3.38,0.54,2.6,38.39,0
2.74,3.38,0.34,2.74,5.14,0
2.73,3.38,0.35,2.73,8.66,0
2.74,3.38,0.36,2.74,25.69,0
2.66,3.38,0.48,2.66,47.17,0
2.65,3.26,0.46,2.65,94.05,0
2.77,3.91,0.6,2.77,19.94,0
2.89,3.91,0.63,2.89,8.7,0
2.85,3.91,0.63,2.85,26.89,0
2.94,3.91,0.58,2.94,14.18,0
3.0,3.91,0.6,3.0,16.78,0
2.98,3.91,0.61,2.98,24.43,0
3.01,3.91,0.6,3.01,6.84,0
2.94,3.91,0.61,2.94,11.74,0
3.17,3.98,0.52,3.17,60.48,0
3.09,3.98,0.56,3.09,37.69,0
2.92,3.98,0.55,2.92,14.11,0
2.84,3.98,0.51,2.84,30.52,0
2.94,3.98,0.55,2.94,30.22,0
3.09,4.54,0.73,3.09,25.41,0
3.04,4.54,0.72,3.04,35.68,0
3.11,4.54,0.72,3.11,16.1,0
3.11,4.54,0.72,3.11,18.88,0
3.15,4.54,0.69,3.15,5.82,0
3.03,4.54,0.64,3.03,3.78,0
2.97,4.54,0.72,2.97,33.93,0
2.95,4.54,0.75,2.95,3.24,0
2.86,4.54,0.8,2.86,2.62,0
2.88,4.54,0.82,2.88,92.86,0
2.8,3.78,0.67,2.8,2.38,0
2.88,3.78,0.73,2.88,1.63,0
2.97,4.31,0.84,2.97,14.93,0
3.04,4.31,0.85,3.04,20.65,0
3.13,4.31,0.88,3.13,11.4,0
3.19,4.31,0.87,3.19,11.29,0
3.32,4.31,0.75,3.32,6.8,0
3.57,4.44,0.65,3.57,40.95,0
3.8,4.44,0.41,3.8,3.83,0
3.74,4.44,0.45,3.74,25.29,0
3.68,4.44,0.48,3.68,2.19,0
3.78,4.71,0.57,3.78,50.96,0
3.7,4.71,0.55,3.7,25.69,0
3.65,4.71,0.6,3.65,17.14,0
3.6,4.71,0.6,3.6,15.52,0
3.51,4.71,0.69,3.51,26.57,0
3.6,4.71,0.7,3.6,65.45,0
3.37,4.71,0.77,3.37,48.4,0
3.3,4.71,0.71,3.3,72.86,0
3.3,4.71,0.71,3.3,11.85,0
3.26,4.71,0.74,3.26,16.25,0
3.1,4.07,0.56,3.1,15.3,0
3.04,4.07,0.54,3.04,4.53,0
3.09,4.07,0.54,3.09,13.56,0
3.1,4.07,0.55,3.1,3.28,0
3.06,4.07,0.6,3.06,39.31,0
2.97,3.63,0.5,2.97,47.62,0
3.06,3.63,0.41,3.06,1.29,0
2.92,3.46,0.44,2.92,28.43,0
2.88,3.46,0.43,2.88,29.68,0
2.86,3.46,0.44,2.86,14.08,0
2.89,3.46,0.47,2.89,39.34,0
2.9,3.46,0.47,2.9,8.82,0
2.91,3.46,0.48,2.91,10.0,0
3.01,4.45,0.65,3.01,30.5,0
3.07,4.45,0.59,3.07,39.78,0
3.31,5.56,0.95,3.31,107.46,0
3.46,5.56,1.02,3.46,17.99,0
3.6,5.56,0.93,3.6,23.03,0
3.64,5.56,0.9,3.64,5.13,0
3.6,5.56,0.97,3.6,41.14,0
3.47,5.56,1.06,3.47,11.22,0
3.46,5.56,1.06,3.46,38.07,0
3.32,5.56,1.16,3.32,34.55,0
3.3,5.56,1.14,3.3,115.74,0
3.3,5.56,1.14,3.3,37.18,0
3.0,4.56,0.86,3.0,3.0,0
2.91,4.25,0.73,2.91,38.61,0
2.82,4.25,0.7,2.82,24.79,0
2.72,4.25,0.69,2.72,14.07,0
2.68,4.25,0.76,2.68,35.78,0
2.77,4.25,0.74,2.77,106.71,0
2.74,4.25,0.74,2.74,11.04,0
2.76,4.25,0.73,2.76,22.63,0
2.56,3.59,0.54,2.56,7.08,0
2.57,3.59,0.54,2.57,22.91,0
2.54,3.59,0.55,2.54,19.35,0
2.43,3.08,0.42,2.43,13.33,0
2.53,3.67,0.56,2.53,43.92,0
2.52,3.67,0.57,2.52,38.96,0
2.67,3.67,0.46,2.67,34.82,0
2.62,3.67,0.44,2.62,16.23,0
2.62,3.67,0.45,2.62,10.67,0
2.67,3.67,0.41,2.67,7.14,0
2.69,3.67,0.4,2.69,6.92,0
2.58,3.67,0.49,2.58,27.27,0
2.53,3.67,0.54,2.53,2.27,0
2.51,3.67,0.55,2.51,34.3,0
2.42,3.02,0.4,2.42,19.48,0
2.42,3.02,0.4,2.42,19.2,0
2.33,2.8,0.35,2.33,2.24,0
2.19,2.8,0.5,2.19,49.54,0
2.13,2.76,0.46,2.13,103.64,0
2.08,2.76,0.43,2.08,8.48,0
2.05,2.76,0.42,2.05,4.39,0
2.1,2.76,0.41,2.1,5.61,0
2.21,2.8,0.44,2.21,23.89,0
2.25,2.8,0.47,2.25,1.79,0
2.17,2.8,0.44,2.17,28.0,0
2.28,3.25,0.55,2.28,64.14,0
2.27,3.25,0.55,2.27,34.15,0
2.33,3.25,0.44,2.33,21.03,0
2.37,3.25,0.45,2.37,58.58,0
2.45,3.25,0.45,2.45,3.73,0
2.48,3.25,0.44,2.48,11.51,0
2.43,3.25,0.48,2.43,26.83,0
2.38,3.25,0.47,2.38,23.33,0
2.45,3.48,0.57,2.45,56.76,0
2.46,3.48,0.56,2.46,39.66,0
2.41,3.48,0.5,2.41,29.05,0
2.5,3.48,0.53,2.5,14.39,0
2.62,3.48,0.47,2.62,6.13,0
2.68,3.48,0.51,2.68,12.37,0
2.67,3.48,0.51,2.67,18.35,0
2.75,3.48,0.53,2.75,19.85,0
2.84,3.48,0.42,2.84,14.69,0
2.83,3.48,0.43,2.83,20.88,0
2.71,3.27,0.41,2.71,2.31,0
2.78,3.27,0.36,2.78,26.7,0
2.74,3.27,0.38,2.74,16.07,0
2.74,3.27,0.38,2.74,33.19,0
2.81,3.6,0.46,2.81,15.02,0
2.75,3.6,0.43,2.75,26.11,0
2.74,3.6,0.44,2.74,1.88,0
2.68,3.6,0.41,2.68,1.92,0
2.67,3.6,0.41,2.67,2.73,0
2.72,3.6,0.37,2.72,2.28,0
2.74,3.6,0.35,2.74,11.9,0
2.78,3.6,0.38,2.78,36.29,0
2.91,3.6,0.42,2.91,11.46,0
2.86,3.6,0.42,2.86,25.0,0
2.84,3.6,0.39,2.84,25.56,0
2.86,3.6,0.38,2.86,17.7,0
2.84,3.6,0.4,2.84,12.19,0
2.99,4.07,0.53,2.99,66.12,1
3.27,5.43,0.88,3.27,33.42,1
3.43,5.43,0.91,3.43,21.18,1
3.73,5.43,1.0,3.73,25.47,1
3.83,5.43,0.99,3.83,20.48,1
3.93,5.43,1.01,3.93,7.26,1
4.16,5.43,0.97,4.16,8.95,1
4.29,5.43,0.94,4.29,6.61,1
97.58,935.69,279.37,97.58,19979.12,1
97.87,935.69,279.27,97.87,99.42,1
97.9,935.69,279.26,97.9,19.07,1
97.82,935.69,279.29,97.82,5.03,1
97.83,935.69,279.28,97.83,3.92,1
97.79,935.69,279.3,97.79,11.56,1
97.89,935.69,279.27,97.89,7.52,1
188.72,935.69,367.82,188.72,17156.61,1
188.77,935.69,367.79,188.77,99.4,1
188.87,935.69,367.74,188.87,3.27,1
95.83,912.87,272.35,95.83,7.39,1
95.79,912.87,272.36,95.79,5.7,1
95.86,912.87,272.34,95.86,2.22,1
95.9,912.87,272.32,95.9,0.2,1
95.93,912.87,272.31,95.93,6.92,1
194.37,989.33,378.75,194.37,20904.93,1
259.62,989.33,396.35,259.62,33.51,1
256.1,989.33,390.64,256.1,33.42,1
332.48,989.33,408.44,332.48,12.34,1
332.45,989.33,408.47,332.45,99.3,1
332.35,989.33,408.55,332.35,21.04,1
332.3,989.33,408.59,332.3,4.95,1
332.39,989.33,408.52,332.39,35.51,1
332.41,989.33,408.5,332.41,12.94,1
389.15,989.33,398.32,389.15,10796.31,1
290.82,877.63,357.27,290.82,98.95,1
225.47,877.63,343.68,225.47,28.57,1
138.31,769.31,269.82,138.31,40.7,1
61.92,572.06,170.05,61.92,9.42,1
61.83,572.06,170.08,61.83,18.61,1
61.95,572.06,170.04,61.95,20.85,1
61.95,572.06,170.04,61.95,17.81,1
61.82,572.06,170.08,61.82,7.9,1
61.78,572.06,170.09,61.78,1.46,1
5.08,6.05,0.6,5.08,2.89,1
4.98,6.05,0.52,4.98,1.0,1
5.09,6.05,0.48,5.09,7.34,1
4.97,5.48,0.35,4.97,10.72,1
4.98,5.66,0.38,4.98,17.18,1
62.63,580.94,172.77,62.63,10163.9,1
156.24,941.46,313.04,156.24,62.06,1
156.28,941.46,313.02,156.28,99.49,1
156.31,941.46,313.0,156.31,5.17,1
156.3,941.46,313.01,156.3,6.68,1
156.25,941.46,313.03,156.25,5.26,1
156.25,941.46,313.03,156.25,11.56,1
156.18,941.46,313.07,156.18,6.97,1
156.18,941.46,313.07,156.18,4.71,1
156.06,941.46,313.13,156.06,9.2,1
98.5,941.46,280.99,98.5,20.27,1
4.87,5.34,0.27,4.87,3.93,1
4.84,5.34,0.29,4.84,11.11,1
4.83,5.34,0.28,4.83,10.31,1
4.88,5.34,0.3,4.88,3.18,1
4.89,5.34,0.28,4.89,10.21,1
4.81,5.34,0.34,4.81,9.44,1
99.97,956.29,285.44,99.97,22560.86,1
99.97,956.29,285.44,99.97,99.49,1
100.17,956.29,285.37,100.17,32.44,1
100.09,956.29,285.4,100.09,30.08,1
100.03,956.29,285.42,100.03,0.0,1
100.05,956.29,285.41,100.05,5.99,1
100.03,956.29,285.42,100.03,0.84,1
172.95,956.29,339.84,172.95,15136.9,1
172.97,956.29,339.83,172.97,99.34,1
173.04,956.29,339.8,173.04,1.03,1
78.01,734.42,218.8,78.01,20.73,1
78.07,734.42,218.79,78.07,8.42,1
77.93,734.42,218.83,77.93,6.8,1
77.97,734.42,218.81,77.97,1.78,1
151.34,738.12,292.47,151.34,14721.62,1
246.28,954.23,372.61,246.28,29.28,1
246.38,954.23,372.55,246.38,99.39,1
173.48,954.23,339.8,173.48,5.53,1
173.54,954.23,339.77,173.54,0.73,1
173.55,954.23,339.77,173.55,7.55,1
173.53,954.23,339.78,173.53,13.94,1
173.56,954.23,339.76,173.56,1.57,1
173.47,954.23,339.8,173.47,28.57,1
173.57,954.23,339.75,173.57,44.34,1
100.19,954.23,284.68,100.19,27.71,1
5.21,5.99,0.65,5.21,2.31,1
5.05,5.99,0.69,5.05,5.87,1
4.94,5.99,0.7,4.94,4.8,1
4.84,5.99,0.69,4.84,1.14,1
4.77,5.99,0.71,4.77,3.17,1
4.68,5.99,0.64,4.68,12.62,1
4.61,5.99,0.54,4.61,5.81,1
69.82,656.26,195.48,69.82,12767.83,1
69.78,656.26,195.49,69.78,99.15,1
69.84,656.26,195.47,69.84,11.23,1
69.88,656.26,195.46,69.88,3.82,1
69.89,656.26,195.46,69.89,9.81,1
69.93,656.26,195.44,69.93,9.72,1
70.04,656.26,195.41,70.04,16.03,1
70.14,656.26,195.37,70.14,4.18,1
70.19,656.26,195.36,70.19,1.14,1
70.23,656.26,195.34,70.23,3.56,1
5.11,5.61,0.39,5.11,7.97,1
5.05,5.52,0.35,5.05,1.97,1
5.01,5.52,0.38,5.01,8.23,1
4.99,5.52,0.4,4.99,0.44,1
5.02,5.52,0.36,5.02,2.86,1
80.0,754.54,224.85,80.0,16022.72,1
79.95,754.54,224.87,79.95,99.34,1
79.91,754.54,224.88,79.91,0.4,1
168.42,890.35,328.42,168.42,17959.94,1
168.37,890.35,328.44,168.37,99.43,1
168.4,890.35,328.43,168.4,3.92,1
242.98,890.35,365.45,242.98,14065.87,1
242.94,890.35,365.47,242.94,99.44,1
242.9,890.35,365.5,242.9,3.54,1
242.73,890.35,365.61,242.73,27.38,0
167.48,890.35,328.04,167.48,30.3,0
167.2,890.35,328.18,167.2,3.38,0
166.92,890.35,328.32,166.92,0.93,0
78.09,750.79,224.24,78.09,2.36,0
77.8,750.79,224.33,77.8,8.21,0
77.44,750.79,224.45,77.44,27.68,0
2.63,4.24,0.85,2.63,66.67,0
2.44,4.09,0.65,2.44,13.33,0
2.37,3.43,0.5,2.37,46.58,0
2.31,3.43,0.45,2.31,31.78,0
2.41,3.43,0.51,2.41,33.33,0
2.41,3.43,0.51,2.41,32.37,0
2.51,3.43,0.54,2.51,48.82,0
2.59,3.43,0.53,2.59,8.28,0
2.58,3.43,0.54,2.58,28.13,0
2.74,3.43,0.47,2.74,56.04,0
2.86,3.94,0.59,2.86,21.98,0
2.82,3.94,0.63,2.82,50.0,0
2.76,3.94,0.6,2.76,42.13,0
2.75,3.94,0.61,2.75,20.36,0
2.76,3.94,0.62,2.76,44.39,0
2.85,3.94,0.58,2.85,6.83,0
2.89,3.94,0.61,2.89,19.33,0
2.81,3.94,0.67,2.81,43.58,0
2.82,3.94,0.66,2.82,8.42,0
2.79,3.94,0.64,2.79,34.25,0
2.66,3.58,0.52,2.66,11.56,0
2.77,3.58,0.48,2.77,18.46,0
2.74,3.58,0.48,2.74,18.51,0
2.78,3.58,0.45,2.78,6.77,0
2.65,3.58,0.5,2.65,30.6,0
2.57,3.58,0.5,2.57,20.43,0
2.43,3.08,0.38,2.43,3.57,0
2.44,3.08,0.37,2.44,0.46,0
2.41,3.08,0.4,2.41,11.63,0
2.38,3.08,0.36,2.38,37.37,0
2.4,3.08,0.38,2.4,7.28,0
2.44,3.54,0.48,2.44,26.43,0
2.49,3.54,0.5,2.49,15.25,0
2.55,3.54,0.55,2.55,7.0,0
2.58,3.54,0.52,2.58,33.02,0
2.63,3.54,0.51,2.63,28.37,0
2.8,3.89,0.6,2.8,40.94,0
2.86,3.89,0.56,2.86,29.82,0
2.93,3.89,0.48,2.93,4.03,0
2.9,3.89,0.5,2.9,11.45,0
3.02,3.94,0.59,3.02,69.83,0
2.93,3.94,0.57,2.93,32.99,0
2.85,3.94,0.61,2.85,15.91,0
2.8,3.94,0.6,2.8,23.87,0
2.84,3.94,0.56,2.84,8.73,0
2.82,3.94,0.57,2.82,1.2,0
2.67,3.94,0.45,2.67,4.72,0
2.73,3.94,0.5,2.73,38.84,0
2.72,3.94,0.5,2.72,24.7,0
2.91,4.21,0.65,2.91,66.4,0
2.8,4.21,0.55,2.8,32.54,0
2.8,4.21,0.55,2.8,6.34,0
